ANO;MES;CODIGO DEPARTAMENTO;DEPARTAMENTO;CODIGO MUNICIPIO;MUNICIPIO;GRUPO POBLACIONAL;BIOLOGICO;META;DOSIS APLICADAS;COBERTURA;DOSIS APLICADAS ACUMULADAS;COBERTURA ACUMULADA
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;CUATRO MESES;NEUMOCOCO 2da;176;10;5.681818181818182;153;86.93181818181819
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;UN AÑO;TRIPLE VIRAL;181;13;7.18232044198895;157;86.74033149171271
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;UN AÑO;HEPATITIS A;181;13;7.18232044198895;157;86.74033149171271
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;UN AÑO;VARICELA;181;13;7.18232044198895;157;86.74033149171271
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;UN AÑO;NEUMOCOCO ref;181;13;7.18232044198895;156;86.1878453038674
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;DIECIOCHO MESES;FIEBRE AMARILLA;181;7;3.867403314917127;123;67.95580110497238
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;DIECIOCHO MESES;POLIO 1ra ref;181;9;4.972375690607735;131;72.37569060773481
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;DIECIOCHO MESES;PENTA 1era ref;181;9;4.972375690607735;131;72.37569060773481
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;CINCO AÑOS;POLIO 2da ref;209;18;8.61244019138756;179;85.64593301435407
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;CINCO AÑOS;DPT 2da ref;209;18;8.61244019138756;179;85.64593301435407
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;209;18;8.61244019138756;179;85.64593301435407
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;CINCO AÑOS;VARICELA ref.;209;18;8.61244019138756;179;85.64593301435407
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;GESTANTES;TdaP ACELULAR GESTANTES;176;16;9.090909090909092;147;83.52272727272728
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;VPH;VPH 1ra;186;4;2.1505376344086025;40;21.505376344086024
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76113;BUGALAGRANDE;VPH;VPH 2da;186;0;0.0;9;4.838709677419354
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;RECIEN NACIDO;BCG;270;1;0.3703703703703704;32;11.85185185185185
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;RECIEN NACIDO;HEPATITIS B;270;1;0.3703703703703704;28;10.370370370370368
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;DOS MESES;POLIO 1ra;270;16;5.9259259259259265;193;71.48148148148148
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CUATRO MESES;POLIO 2da;270;21;7.777777777777778;225;83.33333333333333
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;SEIS MESES;POLIO 3ra;270;20;7.4074074074074066;223;82.5925925925926
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;DOS MESES;PENTA 1ra;270;16;5.9259259259259265;193;71.48148148148148
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CUATRO MESES;PENTA 2da;270;21;7.777777777777778;225;83.33333333333333
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;SEIS MESES;PENTA 3ra;270;20;7.4074074074074066;223;82.5925925925926
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;DOS MESES;ROTAVIRUS 1ra;270;15;5.555555555555555;182;67.4074074074074
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CUATRO MESES;ROTAVIRUS 2da;270;19;7.037037037037037;213;78.88888888888889
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;DOS MESES;NEUMOCOCO 1ra;270;17;6.296296296296296;195;72.22222222222221
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CUATRO MESES;NEUMOCOCO 2da;270;21;7.777777777777778;219;81.1111111111111
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;UN AÑO;TRIPLE VIRAL;275;22;8.0;212;77.0909090909091
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;UN AÑO;HEPATITIS A;275;22;8.0;212;77.0909090909091
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;UN AÑO;VARICELA;275;22;8.0;210;76.36363636363636
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;UN AÑO;NEUMOCOCO ref;275;22;8.0;211;76.72727272727273
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;DIECIOCHO MESES;FIEBRE AMARILLA;275;15;5.454545454545454;183;66.54545454545455
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;DIECIOCHO MESES;POLIO 1ra ref;275;15;5.454545454545454;184;66.9090909090909
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;DIECIOCHO MESES;PENTA 1era ref;275;15;5.454545454545454;176;63.99999999999999
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CINCO AÑOS;POLIO 2da ref;297;27;9.090909090909092;250;84.17508417508417
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CINCO AÑOS;DPT 2da ref;297;27;9.090909090909092;249;83.83838383838383
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;297;27;9.090909090909092;251;84.51178451178451
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;CINCO AÑOS;VARICELA ref.;297;26;8.754208754208754;243;81.81818181818181
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;GESTANTES;TdaP ACELULAR GESTANTES;270;14;5.185185185185185;165;61.11111111111112
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;VPH;VPH 1ra;212;4;1.8867924528301887;48;22.641509433962266
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76122;CAICEDONIA;VPH;VPH 2da;212;2;0.9433962264150944;15;7.075471698113208
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;RECIEN NACIDO;BCG;199;1;0.5025125628140703;15;7.537688442211055
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;RECIEN NACIDO;HEPATITIS B;199;1;0.5025125628140703;14;7.035175879396984
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;DOS MESES;POLIO 1ra;199;19;9.547738693467336;143;71.85929648241205
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CUATRO MESES;POLIO 2da;199;17;8.542713567839195;133;66.83417085427136
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;SEIS MESES;POLIO 3ra;199;9;4.522613065326634;149;74.87437185929649
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;DOS MESES;PENTA 1ra;199;19;9.547738693467336;145;72.86432160804019
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CUATRO MESES;PENTA 2da;199;17;8.542713567839195;132;66.33165829145729
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;SEIS MESES;PENTA 3ra;199;9;4.522613065326634;149;74.87437185929649
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;DOS MESES;ROTAVIRUS 1ra;199;19;9.547738693467336;143;71.85929648241206
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CUATRO MESES;ROTAVIRUS 2da;199;17;8.542713567839195;130;65.32663316582914
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;DOS MESES;NEUMOCOCO 1ra;199;19;9.547738693467336;145;72.8643216080402
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CUATRO MESES;NEUMOCOCO 2da;199;17;8.542713567839195;135;67.8391959798995
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;UN AÑO;TRIPLE VIRAL;202;14;6.9306930693069315;162;80.1980198019802
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;UN AÑO;HEPATITIS A;202;14;6.9306930693069315;156;77.22772277227722
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;UN AÑO;VARICELA;202;14;6.9306930693069315;156;77.22772277227722
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;UN AÑO;NEUMOCOCO ref;202;14;6.9306930693069315;158;78.2178217821782
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;DIECIOCHO MESES;FIEBRE AMARILLA;202;10;4.9504950495049505;170;84.15841584158416
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;DIECIOCHO MESES;POLIO 1ra ref;202;10;4.9504950495049505;174;86.13861386138613
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;DIECIOCHO MESES;PENTA 1era ref;202;10;4.9504950495049505;174;86.13861386138613
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CINCO AÑOS;POLIO 2da ref;198;0;0.0;164;82.82828282828284
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CINCO AÑOS;DPT 2da ref;198;14;7.07070707070707;177;89.3939393939394
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;198;14;7.07070707070707;181;91.41414141414143
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;CINCO AÑOS;VARICELA ref.;198;14;7.07070707070707;171;86.36363636363637
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;GESTANTES;TdaP ACELULAR GESTANTES;199;9;4.522613065326634;97;48.743718592964825
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;VPH;VPH 1ra;144;0;0.0;52;36.11111111111111
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76126;CALIMA;VPH;VPH 2da;144;0;0.0;41;28.472222222222218
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;RECIEN NACIDO;BCG;886;4;0.4514672686230248;35;3.9503386004514676
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;RECIEN NACIDO;HEPATITIS B;886;3;0.33860045146726864;36;4.063205417607223
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;DOS MESES;POLIO 1ra;886;60;6.772009029345373;747;84.31151241534988
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CUATRO MESES;POLIO 2da;886;71;8.01354401805869;792;89.39051918735893
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;SEIS MESES;POLIO 3ra;886;57;6.433408577878104;790;89.1647855530474
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;DOS MESES;PENTA 1ra;886;60;6.772009029345373;745;84.08577878103837
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CUATRO MESES;PENTA 2da;886;72;8.126410835214447;791;89.27765237020316
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;SEIS MESES;PENTA 3ra;886;57;6.433408577878104;791;89.27765237020317
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;DOS MESES;ROTAVIRUS 1ra;886;59;6.659142212189615;707;79.79683972911964
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CUATRO MESES;ROTAVIRUS 2da;886;68;7.674943566591422;755;85.21444695259594
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;DOS MESES;NEUMOCOCO 1ra;886;61;6.884875846501129;755;85.21444695259594
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CUATRO MESES;NEUMOCOCO 2da;886;74;8.35214446952596;797;89.9548532731377
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;UN AÑO;TRIPLE VIRAL;904;70;7.7433628318584065;840;92.92035398230088
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;UN AÑO;HEPATITIS A;904;70;7.7433628318584065;841;93.03097345132743
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;UN AÑO;VARICELA;904;70;7.7433628318584065;848;93.80530973451329
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;UN AÑO;NEUMOCOCO ref;904;65;7.1902654867256635;829;91.70353982300884
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;DIECIOCHO MESES;FIEBRE AMARILLA;904;54;5.9734513274336285;717;79.3141592920354
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;DIECIOCHO MESES;POLIO 1ra ref;904;54;5.9734513274336285;712;78.76106194690264
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;DIECIOCHO MESES;PENTA 1era ref;904;54;5.9734513274336285;712;78.76106194690263
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CINCO AÑOS;POLIO 2da ref;960;81;8.4375;868;90.41666666666666
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CINCO AÑOS;DPT 2da ref;960;81;8.4375;868;90.41666666666666
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;960;82;8.541666666666666;867;90.3125
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;CINCO AÑOS;VARICELA ref.;960;82;8.541666666666666;867;90.3125
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;GESTANTES;TdaP ACELULAR GESTANTES;886;50;5.643340857787811;496;55.981941309255085
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;VPH;VPH 1ra;772;20;2.5906735751295336;174;22.53886010362694
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76130;CANDELARIA;VPH;VPH 2da;772;2;0.2590673575129534;47;6.088082901554404
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;RECIEN NACIDO;BCG;1134;91;8.024691358024691;1020;89.94708994708995
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;RECIEN NACIDO;HEPATITIS B;1134;89;7.848324514991181;1000;88.18342151675483
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;DOS MESES;POLIO 1ra;1134;96;8.465608465608465;1013;89.32980599647267
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CUATRO MESES;POLIO 2da;1134;81;7.142857142857142;996;87.83068783068784
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;SEIS MESES;POLIO 3ra;1134;88;7.760141093474426;975;85.97883597883599
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;DOS MESES;PENTA 1ra;1134;96;8.465608465608465;1012;89.24162257495591
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CUATRO MESES;PENTA 2da;1134;81;7.142857142857142;996;87.83068783068784
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;SEIS MESES;PENTA 3ra;1134;87;7.671957671957672;976;86.06701940035273
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;DOS MESES;ROTAVIRUS 1ra;1134;100;8.818342151675484;998;88.00705467372133
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CUATRO MESES;ROTAVIRUS 2da;1134;80;7.054673721340388;994;87.65432098765433
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;DOS MESES;NEUMOCOCO 1ra;1134;101;8.906525573192239;1030;90.82892416225751
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CUATRO MESES;NEUMOCOCO 2da;1134;83;7.319223985890652;1012;89.24162257495591
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;UN AÑO;TRIPLE VIRAL;1202;81;6.738768718801996;1053;87.60399334442596
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;UN AÑO;HEPATITIS A;1202;81;6.738768718801996;1064;88.51913477537437
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;UN AÑO;VARICELA;1202;81;6.738768718801996;1061;88.26955074875208
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;UN AÑO;NEUMOCOCO ref;1202;80;6.655574043261231;1050;87.35440931780364
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;DIECIOCHO MESES;FIEBRE AMARILLA;1202;101;8.402662229617304;881;73.29450915141432
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;DIECIOCHO MESES;POLIO 1ra ref;1202;105;8.735440931780367;926;77.03826955074875
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;DIECIOCHO MESES;PENTA 1era ref;1202;104;8.652246256239602;906;75.37437603993345
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CINCO AÑOS;POLIO 2da ref;1385;113;8.158844765342959;1073;77.47292418772564
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CINCO AÑOS;DPT 2da ref;1385;113;8.158844765342959;1073;77.47292418772564
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;1385;115;8.303249097472925;1092;78.84476534296029
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;CINCO AÑOS;VARICELA ref.;1385;115;8.303249097472925;1086;78.41155234657039
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;GESTANTES;TdaP ACELULAR GESTANTES;1134;76;6.701940035273369;908;80.07054673721342
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;VPH;VPH 1ra;984;22;2.2357723577235773;261;26.524390243902435
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76147;CARTAGO;VPH;VPH 2da;984;8;0.8130081300813009;99;10.060975609756095
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;RECIEN NACIDO;BCG;455;5;1.098901098901099;46;10.10989010989011
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;RECIEN NACIDO;HEPATITIS B;455;6;1.3186813186813187;47;10.32967032967033
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;DOS MESES;POLIO 1ra;455;41;9.010989010989011;385;84.61538461538461
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CUATRO MESES;POLIO 2da;455;31;6.813186813186813;409;89.8901098901099
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;SEIS MESES;POLIO 3ra;455;34;7.472527472527473;405;89.01098901098901
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;DOS MESES;PENTA 1ra;455;43;9.45054945054945;394;86.5934065934066
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CUATRO MESES;PENTA 2da;455;38;8.35164835164835;422;92.74725274725274
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;SEIS MESES;PENTA 3ra;455;35;7.6923076923076925;418;91.86813186813185
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;DOS MESES;ROTAVIRUS 1ra;455;38;8.35164835164835;370;81.31868131868131
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CUATRO MESES;ROTAVIRUS 2da;455;36;7.9120879120879115;404;88.7912087912088
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;DOS MESES;NEUMOCOCO 1ra;455;44;9.670329670329672;398;87.47252747252747
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CUATRO MESES;NEUMOCOCO 2da;455;37;8.131868131868131;421;92.52747252747253
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;UN AÑO;TRIPLE VIRAL;452;50;11.061946902654867;477;105.53097345132743
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;UN AÑO;HEPATITIS A;452;50;11.061946902654867;483;106.858407079646
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;UN AÑO;VARICELA;452;48;10.619469026548673;476;105.30973451327432
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;UN AÑO;NEUMOCOCO ref;452;50;11.061946902654867;481;106.41592920353982
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;DIECIOCHO MESES;FIEBRE AMARILLA;452;41;9.070796460176991;383;84.7345132743363
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;DIECIOCHO MESES;POLIO 1ra ref;452;46;10.176991150442479;397;87.83185840707965
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;DIECIOCHO MESES;PENTA 1era ref;452;48;10.619469026548673;406;89.82300884955752
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CINCO AÑOS;POLIO 2da ref;494;56;11.336032388663968;467;94.5344129554656
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CINCO AÑOS;DPT 2da ref;494;56;11.336032388663968;454;91.90283400809717
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;494;55;11.133603238866396;450;91.09311740890688
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;CINCO AÑOS;VARICELA ref.;494;52;10.526315789473683;447;90.48582995951418
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;GESTANTES;TdaP ACELULAR GESTANTES;455;20;4.395604395604396;253;55.6043956043956
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;VPH;VPH 1ra;403;15;3.722084367245657;108;26.799007444168733
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76233;DAGUA;VPH;VPH 2da;403;5;1.240694789081886;31;7.692307692307693
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;RECIEN NACIDO;BCG;76;1;1.3157894736842104;11;14.473684210526317
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;RECIEN NACIDO;HEPATITIS B;76;1;1.3157894736842104;9;11.842105263157896
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;DOS MESES;POLIO 1ra;76;3;3.9473684210526314;52;68.42105263157895
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CUATRO MESES;POLIO 2da;76;7;9.210526315789473;56;73.68421052631581
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;SEIS MESES;POLIO 3ra;76;3;3.9473684210526314;50;65.78947368421053
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;DOS MESES;PENTA 1ra;76;3;3.9473684210526314;52;68.42105263157895
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CUATRO MESES;PENTA 2da;76;7;9.210526315789473;56;73.68421052631581
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;SEIS MESES;PENTA 3ra;76;3;3.9473684210526314;50;65.78947368421053
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;DOS MESES;ROTAVIRUS 1ra;76;3;3.9473684210526314;51;67.10526315789473
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CUATRO MESES;ROTAVIRUS 2da;76;7;9.210526315789473;56;73.68421052631581
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;DOS MESES;NEUMOCOCO 1ra;76;3;3.9473684210526314;52;68.42105263157895
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CUATRO MESES;NEUMOCOCO 2da;76;7;9.210526315789473;57;75.00000000000001
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;UN AÑO;TRIPLE VIRAL;80;8;10.0;67;83.75
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;UN AÑO;HEPATITIS A;80;8;10.0;67;83.75
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;UN AÑO;VARICELA;80;8;10.0;67;83.75
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;UN AÑO;NEUMOCOCO ref;80;8;10.0;66;82.5
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;DIECIOCHO MESES;FIEBRE AMARILLA;80;2;2.5;62;77.5
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;DIECIOCHO MESES;POLIO 1ra ref;80;2;2.5;62;77.5
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;DIECIOCHO MESES;PENTA 1era ref;80;2;2.5;62;77.5
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CINCO AÑOS;POLIO 2da ref;92;10;10.869565217391305;90;97.82608695652175
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CINCO AÑOS;DPT 2da ref;92;10;10.869565217391305;90;97.82608695652175
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CINCO AÑOS;TRIPLE VIRAL ref 5 anos;92;10;10.869565217391305;90;97.82608695652175
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;CINCO AÑOS;VARICELA ref.;92;10;10.869565217391305;90;97.82608695652175
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;GESTANTES;TdaP ACELULAR GESTANTES;76;7;9.210526315789473;45;59.21052631578947
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;VPH;VPH 1ra;77;2;2.5974025974025974;34;44.15584415584416
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76243;EL ÁGUILA;VPH;VPH 2da;77;3;3.896103896103896;24;31.168831168831165
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76246;EL CAIRO;RECIEN NACIDO;BCG;61;1;1.639344262295082;6;9.836065573770494
2022;NOVIEMBRE;76;VALLE DEL CAUCA;76246;EL CAIRO;RECIEN NACIDO;HEPATITIS B;61;1;1.639344262295082;5;8.196721311475411
